"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-VARPA_RS04685",454.272580701365,0.315170659060045,0.202580789086927,1.55577762570964,0.119760980321876,0.581367295276872
"gene-VARPA_RS22400",3517.34717258359,0.0249252874194701,0.177148415229794,0.140702852956022,0.888104691187259,0.987117209596131
"gene-VARPA_RS04465",182.733136842072,0.212918342673407,0.194810901915991,1.09294880614651,0.27441627762563,0.788402369060553
"gene-VARPA_RS26895",8761.15654722625,-0.0526890868750032,0.178229658063904,-0.295624686976124,0.767516718388166,0.965395639649891
"gene-VARPA_RS07380",2897.60528130866,0.631219304936618,0.395757766272275,1.59496378525229,0.110720334387096,0.566677395367772
"gene-VARPA_RS24810",408.082823743713,-0.938702514076837,0.261141280566121,-3.59461557376854,0.000324870909314559,0.0246754147242717
"gene-VARPA_RS10900",9192.38162720407,-0.0169341196318648,0.0809965889171618,-0.209072009800115,0.834392024784892,0.976027472984804
"gene-VARPA_RS06410",544.752132872779,0.123229146415308,0.199949162515574,0.616302388391897,0.537694962825441,0.910958770611031
"gene-VARPA_RS01840",1027.27362321266,0.38954456992779,0.205747187628802,1.89331662034956,0.0583157761961131,0.439667378980457
"gene-VARPA_RS19265",1324.4984283117,-1.50978087983036,0.490787451843488,-3.07624181131638,0.00209627763785913,0.0756166256913977
"gene-VARPA_RS05720",46.7826444933803,-0.0788430308891089,0.366115635377235,-0.215350078692682,0.829494388257447,0.975228579867622
"gene-VARPA_RS23410",927.701001452163,-0.187598276299823,0.130790846319165,-1.43433796461591,0.151475841319841,0.631100678727471
"gene-VARPA_RS21245",883.275618537739,-0.783283762139109,0.411387992878594,-1.90400248840093,0.0569098601015917,0.434937920966953
"gene-VARPA_RS02870",260.59784124403,0.136061616643609,0.214312819814022,0.634873904238119,0.525510657959873,0.907554056548253
"gene-VARPA_RS11850",3316.77981186038,-0.363855666147119,0.231468613531016,-1.57194386140116,0.115963571187151,0.576373393425247
"gene-VARPA_RS26135",28648.104430665,-0.657239201662657,0.331247069984108,-1.98413589498071,0.0472406925418024,0.398892241728651
"gene-VARPA_RS00760",2500.49493580463,0.169144902309892,0.117926873246194,1.43432024994651,0.151480894166248,0.631100678727471
"gene-VARPA_RS22090",195.863959585382,0.0586972466122822,0.269478362616348,0.217818032002252,0.827570894367841,0.975228579867622
"gene-VARPA_RS20880",2329.52061815511,-0.0490189424752325,0.217625215838735,-0.225244773618314,0.821788859933523,0.975228579867622
"gene-VARPA_RS01575",31183.6009345344,-0.0189798396599435,1.29468251996908,-0.0146598408236768,NA,NA
"gene-VARPA_RS07635",1558.82752017402,-0.135431021095147,0.124125509575885,-1.09108128988063,0.275237114886947,0.788402369060553
"gene-VARPA_RS16035",1102.18534893314,0.0469960058415903,0.146898131838608,0.319922420070143,0.749027141606572,0.961962538957371
"gene-VARPA_RS21650",215.861765336177,-0.110640134649915,0.219241888983121,-0.504648701774473,0.613805596997985,0.92814627515977
"gene-VARPA_RS00255",1256.85494065184,0.0774645194009926,0.179790135395982,0.430860787942451,0.666569596573674,0.942436795099062
"gene-VARPA_RS21825",262.442587101312,0.0237559626812874,0.203337608100946,0.116830147178154,0.906994653343237,0.9890904764192
"gene-VARPA_RS17555",13731.5251110515,-0.281599810200142,0.232495176447939,-1.21120710761583,0.225816039396781,0.729713429795534
"gene-VARPA_RS10360",296.927141886275,-0.0511759691942353,0.397463088493437,-0.128756532809663,0.897550300940772,0.987877622675695
"gene-VARPA_RS28260",1907.84426264959,0.29591123070318,0.133846004017947,2.21083350880988,0.0270473684689042,0.302850088581188
"gene-VARPA_RS30145",230.507130678561,0.343390363383536,0.219376970903006,1.56529813485008,0.117513020276402,0.578348393909351
"gene-VARPA_RS06875",1046.23316917989,-0.157538479061653,0.107817552868689,-1.46115799208983,0.143972088351721,0.620300265813843
"gene-VARPA_RS15015",1448.87744958095,0.304970796684333,0.247933884217289,1.23004888035819,0.218678801133021,0.723802801112812
"gene-VARPA_RS16755",1514.7508660223,0.0557806716718367,0.124114868507963,0.449427794932224,0.653123084387322,0.937805955348934
"gene-VARPA_RS23365",2589.49059574238,-0.215075541101416,0.337334666545353,-0.63757319490465,0.523751549213765,0.907204045937907
"gene-VARPA_RS11190",1022.77837554431,-0.343969925656589,0.257603108352157,-1.33527086632186,0.181787710214417,0.684082278889431
"gene-VARPA_RS02820",337.767781657465,0.124455490592744,0.184399193418919,0.674924267754281,0.499723881471918,0.903294653794615
"gene-VARPA_RS14210",1759.9120445694,0.0682736324378961,0.128429394148049,0.531604411052445,0.595000009041199,0.92421788798374
"gene-VARPA_RS27940",2133.61188725102,-0.877971872512556,0.370551692891002,-2.36936408430014,0.0178187029597165,0.243533275288715
"gene-VARPA_RS31445",4373.52521698887,-0.0322862897240018,0.143650495352938,-0.224755853745418,0.822169210999577,0.975228579867622
"gene-VARPA_RS03345",38.7476565758115,-0.464250750542581,0.310987521128853,-1.4928275863205,0.135482324228221,0.606620403930345
"gene-VARPA_RS05195",4633.31303416614,0.628444196620277,0.309708160299279,2.02914962270608,0.0424430529098354,0.381038674707673
"gene-VARPA_RS31760",4977.55364189645,-0.0472688386799224,0.291230924970291,-0.162307071904347,0.871064045949013,0.984368947069623
"gene-VARPA_RS16840",2126.32417829022,0.302186501589457,0.339230526306635,0.890799848939026,0.37303655622087,0.84830963181371
"gene-VARPA_RS10505",5261.89028190729,-0.0933726731972048,0.256611653016157,-0.363867626819448,0.715956859998254,0.957522426305706
"gene-VARPA_RS11455",820.933444328324,0.0617049747491966,0.41406527773656,0.149022335527624,0.881536008551367,0.986732948286151
"gene-VARPA_RS26305",337.290012240765,-0.00405867211864261,0.209270788662626,-0.019394355727238,0.984526513040163,0.998388613649957
"gene-VARPA_RS14425",1556.44098747149,0.167045491192243,0.209550694097691,0.797160285779666,0.425357947664334,0.876762407365756
"gene-VARPA_RS09860",3370.90849087378,-0.174386220752503,0.181111003721403,-0.962869274474095,0.335613130569831,0.825555206203403
"gene-VARPA_RS26145",2403.82383415248,-0.617314786033322,0.217708277316829,-2.83551362236424,0.00457520638490511,0.115044392946662
"gene-VARPA_RS10590",2868.3910780996,-0.188702919936618,0.187460170463973,-1.00662940543353,0.314112898088697,0.816064706861837
"gene-VARPA_RS00995",6584.33003277678,0.0679211385859798,0.374999286788185,0.181123380707506,0.85627073295354,0.981387917677345
"gene-VARPA_RS03285",820.333478652076,0.243843288702445,0.200663753274226,1.21518353326727,0.224296099406951,0.729236446903633
"gene-VARPA_RS29125",12664.8885449866,-0.191518349678283,0.177919004025503,-1.07643559903713,0.281732488528255,0.790953116248207
"gene-VARPA_RS24945",1604.19360250908,-0.011647059056607,0.406183566261162,-0.028674372929008,0.97712429540121,0.998388613649957
"gene-VARPA_RS03460",377.541973151893,-0.103687101517477,0.315383218443818,-0.328765436630066,0.742332989682036,0.960418234497326
"gene-VARPA_RS25720",11878.3366026422,-0.0816841676212656,0.412193199521252,-0.198169614918778,0.842912359803375,0.977986143192513
"gene-VARPA_RS07085",1588.19201180626,0.120915551497573,0.152749336177076,0.791594611955635,0.428597089617243,0.876762407365756
"gene-VARPA_RS20130",2010.35316741611,0.540631480516871,0.457872513169504,1.18074674711196,0.237703344832306,0.74501818380323
"gene-VARPA_RS03865",7469.50920167441,-0.052669096498995,0.198918200332858,-0.264777664441271,0.791180744165026,0.968728231530169
"gene-VARPA_RS27535",4182.31394518013,0.183033834937603,0.268108115279759,0.682686664469725,0.494804858121665,0.901552394593485
"gene-VARPA_RS04275",35606.7424115047,-0.264451780407901,0.402289552648549,-0.657366761495129,0.510945118486428,0.90440188615724
"gene-VARPA_RS22615",513.117487354241,-0.660993637200984,0.273548867837978,-2.41636400261941,0.0156763810961576,0.236677994293868
"gene-VARPA_RS22780",316.114682008916,-0.452794601296376,0.288144309495062,-1.57141607998382,0.116086033326413,0.576405323671146
"gene-VARPA_RS14540",1866.22620742764,0.17336047760794,0.197335077069974,0.878508170883715,0.379668005488675,0.851702463369211
"gene-VARPA_RS07745",3686.28128053455,0.0916928420608461,0.107249636803007,0.854947809560093,0.392580041281931,0.859651824312014
"gene-VARPA_RS29270",719.965367271265,0.168458382905621,0.174021642201315,0.968031221718631,0.333028777115064,0.825242843826056
"gene-VARPA_RS14945",2256.51140551236,-0.0535991697236741,0.5181466469218,-0.103444015400071,0.917610580257508,0.991489782997758
"gene-VARPA_RS20595",1589.58080380298,-0.0720283088944741,0.204826468060782,-0.351655279595506,0.725096802615992,0.959905715635294
"gene-VARPA_RS08505",5523.51009027992,0.180346284358209,0.151054920016303,1.19391201781937,0.232512385977179,0.738125037501745
"gene-VARPA_RS02155",110913.597729345,0.33435986439764,0.216124233987188,1.54707252504345,0.121845758259176,0.582536124153782
"gene-VARPA_RS24950",4208.77440180631,0.149169041189326,0.300902779893265,0.495738328646343,0.620079041139155,0.929193070602555
"gene-VARPA_RS17980",21214.43390293,-0.142385948961529,0.170235183079455,-0.836407294813273,0.402925810143063,0.866556615602218
"gene-VARPA_RS14925",1803.51593304085,0.0890447054629471,0.391864484601219,0.227233416045763,0.820242244989469,0.975228579867622
"gene-VARPA_RS05850",102080.297081788,-0.0461912774147907,0.364183294865397,-0.126835244960544,0.899070799555979,0.988502007031433
"gene-VARPA_RS01070",7715.19275655036,0.0610859917220718,0.46007568026031,0.132773789928451,0.894372283412188,0.987745409524624
"gene-VARPA_RS28005",1321.56625060807,-0.00102358200607342,0.287874091596595,-0.00355565865756266,0.997163000831539,0.999495109710836
"gene-VARPA_RS23250",652.07639684502,0.29441054323308,0.177790712289393,1.65593882516125,0.0977342080477844,0.540391481108342
"gene-VARPA_RS18050",3872.7600997894,-0.244052623180479,0.182353584143985,-1.33834837591005,0.180782899006501,0.68398324112139
"gene-VARPA_RS24955",4916.48004234221,-0.0416807110328311,0.374794675745872,-0.111209453415749,0.911450255393987,0.989682136391973
"gene-VARPA_RS23005",1206.92180186166,-2.4381952464968,0.818948431830969,-2.9772268334962,NA,NA
"gene-VARPA_RS10775",3054.53555240492,0.116951905333857,0.165561936382121,0.706393678942778,0.479943350715325,0.896767600716228
"gene-VARPA_RS06450",5217.63129366347,-0.330083060095207,0.303326008257405,-1.08821219120484,0.276501443995116,0.788402369060553
"gene-VARPA_RS01315",1639.82135574243,0.0392080639666428,0.21217397429757,0.184792051411802,0.853392142544759,0.980597339326465
"gene-VARPA_RS26785",6784.35859623209,0.730106585702181,0.302507192158917,2.41351810676498,0.0157993428439508,0.237338207594903
"gene-VARPA_RS16520",1919.99783398726,0.0648427340582636,0.27153699918163,0.238798890220078,0.811261530816137,0.974050078689653
"gene-VARPA_RS31320",3229.57141096005,-0.307712447394375,0.102081539628578,-3.01437898090077,0.0025750592055736,0.0829527093816865
"gene-VARPA_RS00895",11003.3965551372,-0.268607659317012,0.491333079936347,-0.546691583135031,0.584590637705206,0.92348612671508
"gene-VARPA_RS02030",840.701191423063,-0.00841477282593499,0.0873629742108335,-0.096319669767968,0.92326668950197,0.992326905195369
"gene-VARPA_RS17660",16998.0064899388,-0.466035800861842,0.515313137843452,-0.904373994445722,0.365797122904833,0.844924029286316
"gene-VARPA_RS14515",5441.99790652791,0.414249759141128,0.201057958261916,2.0603499743168,0.0393650956298656,0.364017897023687
"gene-VARPA_RS28715",21230.0413460078,0.723190104951456,0.438760981405678,1.64825528157618,0.0993002970180624,0.540391481108342
"gene-VARPA_RS25735",18022.4363801769,-0.180037029569855,0.182555153472978,-0.986206229431396,0.3240319230272,0.818568087474866
"gene-VARPA_RS13595",5809.63413487386,-0.0683102542472993,0.073388368018833,-0.930804923060415,0.351954482640634,0.836690530160686
"gene-VARPA_RS30240",412.555785286593,-0.330512867688333,0.343575100258273,-0.961981434160622,0.336058930053736,0.825555206203403
"gene-VARPA_RS05355",3383.96637805826,0.707535542913198,0.454035694622787,1.55832581290997,0.119156032936493,0.581367295276872
"gene-VARPA_RS13525",1947.43068884438,-0.370244991626516,0.326671997308516,-1.1333845406922,0.257052803248327,0.770789241833395
"gene-VARPA_RS13470",5227.25938210481,-0.231971606072884,0.220976295459782,-1.04975787375847,0.29382944790005,0.800544167936894
"gene-VARPA_RS09110",2205.14661442901,-0.154371454630907,0.142010154818769,-1.08704518228231,0.277016842220782,0.788402369060553
"gene-VARPA_RS29905",11256.2862635856,-0.145781582488793,0.253012171521783,-0.576184068979633,0.564490772135014,0.916832095370836
"gene-VARPA_RS10310",2567.70165289428,-0.276190705698606,0.121806560753554,-2.26745344413271,0.0233625398460949,0.280121390638957
"gene-VARPA_RS06785",7719.06093541233,-0.289316913400434,0.186656211323042,-1.54999885270209,0.121141791376515,0.581480598607273
"gene-VARPA_RS29105",4307.76957488959,-0.0420147451776278,0.164161444905737,-0.25593552250806,0.798000624872224,0.9705543638664
"gene-VARPA_RS05065",1383.859492343,0.0797878301062227,0.175502449355072,0.454625165628305,0.649378926813671,0.937300824800591
"gene-VARPA_RS07170",1892.81820252306,-0.00681331126367911,0.168300166558801,-0.0404830928155896,0.967707985970035,0.997601816990161
"gene-VARPA_RS20350",14157.3396003551,-0.299864025745943,0.460207017558334,-0.651585078682407,0.514668876103278,0.904803164303249
"gene-VARPA_RS11840",2444.4569873007,-0.064067666708164,0.175439884137985,-0.365183019944166,0.714974792458994,0.957142485509865
"gene-VARPA_RS27380",9628.34153727224,0.129634819661542,0.174623298560592,0.742368405190563,0.457864156769934,0.888521346153272
"gene-VARPA_RS18440",14684.1106271913,-0.0725221167190331,0.268507682337159,-0.270093265443217,0.787088503040238,0.968212782045209
"gene-VARPA_RS03755",396.381200854441,0.0397123415398185,0.129344793661423,0.307026981261964,0.75882283533363,0.963345555885847
"gene-VARPA_RS09625",2147.05271664417,-0.174828786176693,0.264118489064138,-0.661933160363637,0.508014058810976,0.903613407192825
"gene-VARPA_RS17915",1707.44988854223,0.383802245407921,0.253813586587882,1.5121422401674,0.130497681108795,0.597354126899227
"gene-VARPA_RS31770",3161.37194877496,-0.0362217808042653,0.14342585572341,-0.252547078220801,0.800618229889633,0.971849163004857
"gene-VARPA_RS09455",4414.92080569046,-0.0281498321865951,0.344686530058962,-0.081667920651787,0.934910788729585,0.993806703953947
"gene-VARPA_RS24615",81.7745331007229,-0.0445582289857303,0.295877873048524,-0.150596692231942,0.88029387084965,0.986550497987806
"gene-VARPA_RS10550",6226.2483088026,-0.864969627360491,0.254501364773883,-3.39868365000317,0.000677109864201974,0.0388467602090732
"gene-VARPA_RS20530",1121.46666874829,0.422080927089994,0.201905073161368,2.09049193505235,0.0365736321125626,0.352477825839702
"gene-VARPA_RS14775",3577.24205858604,0.269262413522291,0.295383028829039,0.911570358627928,0.361994931995892,0.843732213538688
"gene-VARPA_RS05675",234.319739823764,-0.414005551176299,0.215812502395009,-1.91835758624646,0.0550656851717855,0.429127668143384
"gene-VARPA_RS26635",466.226712504902,0.151940300558113,0.136114696068352,1.11626668498613,0.264307997551196,0.77554377849411
"gene-VARPA_RS11820",1170.77667712095,0.224021741246401,0.121662301197209,1.84134065394071,0.0655716536783941,0.460914401118607
"gene-VARPA_RS22550",3174.84498380951,-1.40719823036487,0.710124012206895,-1.98162321816387,0.0475214265624745,0.399782722073612
"gene-VARPA_RS17415",120.193341766915,0.571650355068136,0.198686147154848,2.87715255066381,0.00401281550016131,0.106489870365514
"gene-VARPA_RS08375",411.8109177776,0.664684866715332,0.32385968286417,2.05238534428537,0.0401322277006684,0.36938354562048
"gene-VARPA_RS24465",6384.595771307,-0.0965845909904512,0.26235075488894,-0.368150612074046,0.712760933902964,0.957142485509865
"gene-VARPA_RS17190",1841.61261064182,-1.4322477662841,0.976505119078002,-1.46670789359138,0.142455534642685,0.617791713823116
"gene-VARPA_RS03845",9687.48917571943,-0.0291352604989348,0.149294110358752,-0.195153448645249,0.845272820907432,0.979187847107894
"gene-VARPA_RS25325",2310.88556322741,0.364639560932012,0.201553387647197,1.80914627726468,0.0704282812155349,0.471399962269313
"gene-VARPA_RS25725",9397.33512717088,-0.0585339528873542,0.352313119708696,-0.166141848296061,0.868045321602366,0.983920071835738
"gene-VARPA_RS27830",421.881054005837,-0.669447896168948,0.407992867439715,-1.640832351727,0.100832220641334,0.543303485816991
"gene-VARPA_RS21085",140.584555280249,-0.216149782786731,0.20595930243679,-1.04947812616072,0.293958117442963,0.800544167936894
"gene-VARPA_RS03100",1532.88170357642,0.123527522288419,0.097201858011352,1.27083499035577,0.203787357855529,0.707843198721172
"gene-VARPA_RS22365",2242.00126216036,-0.182326509947294,0.13919791472198,-1.30983650373969,0.190251151239478,0.695855204423594
"gene-VARPA_RS08395",1863.8244299112,-0.381798213468134,0.141103875743596,-2.70579536852632,0.00681410205092881,0.148701721395414
"gene-VARPA_RS03430",437.893850095634,0.326932987947861,0.338234946192945,0.966585480381921,0.333751295902863,0.82537128780583
"gene-VARPA_RS11925",693.321229329653,-0.235430722242625,0.177659362101217,-1.32518049968284,0.18511129148829,0.689616833596449
"gene-VARPA_RS21140",1193.0033782622,0.0885204086874199,0.14899696016433,0.59410882335982,0.552439329833907,0.915020945013468
"gene-VARPA_RS28440",114.905270544588,-0.0794842914093479,0.275947758639944,-0.288041083577196,0.773315290547519,0.966430824378287
"gene-VARPA_RS20395",2173.81899469747,0.155885971808218,0.112521154180074,1.38539257745921,0.165932459396978,0.65835908774049
"gene-VARPA_RS21530",348.6686665055,0.129450408093055,0.264179566474483,0.49000916240643,0.624127415303859,0.930629591532288
"gene-VARPA_RS10240",6538.61429436277,-0.0956009444930434,0.177824596543371,-0.537613729210551,0.590843749858947,0.92421788798374
"gene-VARPA_RS14050",5163.66852810052,-0.159762144901016,0.141961156469647,-1.12539337431485,0.260422377496558,0.772800198048901
"gene-VARPA_RS09050",2745.74244755347,-0.0150304910779667,0.19074474955867,-0.0787989767096762,0.937192517985577,0.993952064849492
"gene-VARPA_RS17350",459.561575905008,0.160225319291736,0.15693340612341,1.02097649729043,0.307265573963996,0.810051561295016
"gene-VARPA_RS07730",1908.45433233658,0.0345079574408186,0.157917831559803,0.218518435188558,0.827025196160851,0.975228579867622
"gene-VARPA_RS24395",1260.99103420358,0.148462098590451,0.150231373025938,0.988223002959696,0.323043444871409,0.818568087474866
"gene-VARPA_RS06125",7807.46059824713,-0.632727171690945,0.541706401389202,-1.16802601938674,0.242796269633676,0.750884370154896
"gene-VARPA_RS26065",17042.0395254962,-0.224061295890844,0.373945058246811,-0.599182395781144,0.549051260795298,0.913514219104324
"gene-VARPA_RS05180",1218.40716793016,0.166314081659696,0.0912773289240778,1.82207437071292,0.0684437019290057,0.465948816991106
"gene-VARPA_RS02395",9033.82695229272,0.0121784836893584,0.143427877626297,0.0849101575712468,0.932332816379316,0.993781252466819
"gene-VARPA_RS21025",7543.53859533285,0.141444933450275,0.312564422087634,0.45253049757089,0.650886855793937,0.937300824800591
"gene-VARPA_RS29580",3279.28216946131,0.0832743221285661,0.167475880282501,0.497231732641726,0.619025646478387,0.92899114742268
"gene-VARPA_RS21430",1074.02448235606,0.103026040844553,0.130098089117621,0.791910484952685,0.428412872909966,0.876762407365756
"gene-VARPA_RS15900",10283.1861684718,-0.0524313559167355,0.384212471089611,-0.13646448218623,0.89145410094895,0.987117209596131
"gene-VARPA_RS12610",5236.61277274613,0.0807305106896989,0.121316964530784,0.665451126327955,0.505761993525612,0.903613407192825
"gene-VARPA_RS29680",9183.95543727239,-0.201714857842114,0.33892397539744,-0.595162551146087,0.551734820031229,0.915020945013468
"gene-VARPA_RS15750",15212.1485421487,-0.402799109177963,0.760434463517442,-0.529696020502263,0.596322707524706,0.925121810489011
"gene-VARPA_RS28525",2582.88315032703,0.299022391929355,0.369089300606734,0.810162720614771,0.417846660219427,0.873282415246823
"gene-VARPA_RS26180",4391.16023087226,0.0422900923660948,0.206207293227446,0.205085337691955,0.837505451787895,0.977170800226667
"gene-VARPA_RS05855",6116.44984556327,-0.0499019891660476,0.320514930913929,-0.155693181043876,0.87627487236247,0.984368947069623
"gene-VARPA_RS23300",1295.4774688111,-0.0321605803306668,0.134761719414152,-0.238647744110702,0.811378740115035,0.974050078689653
"gene-VARPA_RS13690",3013.35828596405,-0.55621031817187,0.34289471741314,-1.62210232449196,0.104781440553564,0.552233943914845
"gene-VARPA_RS11885",685.848814499702,0.27779312161932,0.232822169424433,1.19315579914946,0.232808361761838,0.738125037501745
"gene-VARPA_RS24585",226.137391248084,0.0812433432715092,0.166505031703562,0.487933262077935,0.625597113455016,0.931437719093677
"gene-VARPA_RS16145",3643.93173151881,-0.0767081415437939,0.121677081010661,-0.630423913087401,0.528417269371334,0.907554056548253
"gene-VARPA_RS14715",16949.5351891376,0.134122101139229,0.221715079515056,0.604929991377158,0.545225514531647,0.913514219104324
"gene-VARPA_RS11030",5781.73481424349,-0.130430378994882,0.380562894904468,-0.342730152469604,0.73180147670705,0.960309770935947
"gene-VARPA_RS09600",1143.71556996895,0.00752445127690829,0.104117521967448,0.0722688279044983,0.942387971538831,0.995383202138784
"gene-VARPA_RS15430",591.683609186248,0.0657469808016973,0.191214908117884,0.343838152834632,0.730968005802307,0.960309770935947
"gene-VARPA_RS29910",12567.2496341429,-0.156606074287141,0.145525002903935,-1.07614548127184,0.281862197714057,0.790953116248207
"gene-VARPA_RS17645",8926.74383647616,-0.367098898924692,0.423182225634649,-0.867472395311857,0.385683230416027,0.856641659080043
"gene-VARPA_RS10090",1117.33519289133,0.00261429483757012,0.167032082584694,0.0156514532843985,0.987512456913721,0.998388613649957
"gene-VARPA_RS14105",5434.52322542649,-0.155455835736037,0.176831723528624,-0.87911734746437,0.379337652783094,0.851702463369211
"gene-VARPA_RS19185",579.235917601575,0.0685783605294352,0.193672366408097,0.354094710573889,0.723267905976591,0.959261529194845
"gene-VARPA_RS30070",3544.10708226231,0.104126812870215,0.127729058023195,0.815216321812263,0.414948496736419,0.872117433295097
"gene-VARPA_RS25490",827.641276005401,0.455429156008702,0.181485327696175,2.50945441039253,0.0120917822870476,0.204869875831801
"gene-VARPA_RS15565",1443.70162151104,-0.0369221862522218,0.197635047550447,-0.186820033743242,0.851801738798341,0.980496331977621
"gene-VARPA_RS25575",536.609499957805,-0.328880060053365,0.17774537182164,-1.85028761470865,0.0642721067826979,0.456574494409166
"gene-VARPA_RS07360",1465.04969392893,-0.018255108028969,1.05167163946008,-0.0173581822918996,0.986150869821323,0.998388613649957
"gene-VARPA_RS04415",536.221029049827,0.272139924243745,0.215805578166441,1.26104212206163,0.20729367148249,0.710721159368538
"gene-VARPA_RS30005",10699.0652137161,-0.092067754590427,0.204207488563368,-0.450853958579767,0.652094808760501,0.937300824800591
"gene-VARPA_RS13265",1374.66807498993,-0.229461312300011,0.159027179486611,-1.44290625691019,0.149046880359073,0.628359175066209
"gene-VARPA_RS18730",14871.0577671687,-0.264862460951775,0.164382266607157,-1.61125933118289,0.107123210887017,0.557262713629869
"gene-VARPA_RS18765",26154.5232619852,1.28480610315164,0.596110136710804,2.15531665044466,0.0311370637186946,0.322657188406857
"gene-VARPA_RS06960",7384.48894857675,-0.266204515049156,0.214852117310666,-1.23901276087607,0.215340772326383,0.72147542407905
"gene-VARPA_RS22410",5035.44280777431,-0.239914378980359,0.555869582883816,-0.431601919528855,0.666030763095379,0.942436795099062
"gene-VARPA_RS07580",7431.98873015911,-0.182380366532425,0.132982408865317,-1.37146234670135,0.170230873509975,0.663669344084226
"gene-VARPA_RS11345",3179.78614855543,0.185036913404527,0.149442053849757,1.23818502648897,0.215647462296279,0.721476008088799
"gene-VARPA_RS19385",1237.68228692404,0.0561226008453896,0.230081451298268,0.243924925406676,0.807288964459542,0.973208521447623
"gene-VARPA_RS18115",4843.8061890262,-0.321609933311231,0.253217910109113,-1.27009157121883,0.204052013675051,0.707843198721172
"gene-VARPA_RS10355",765.170126055031,0.324894754794659,0.540757743515753,0.600813874032291,0.547963962270998,0.913514219104324
"gene-VARPA_RS29030",679.664995181147,0.199798260852631,0.147339021075863,1.35604444358129,0.175085027720154,0.671791214640897
"gene-VARPA_RS26960",67.8145799614692,0.104762037776055,0.351784208830268,0.297801990954636,0.765854294902546,0.964765008886018
"gene-VARPA_RS02945",221.863436472543,0.101767543240838,0.239163404549661,0.425514695412804,0.670461511204426,0.943263048731253
"gene-VARPA_RS23215",154.212198371531,0.031991831123861,0.337475004427216,0.0947976315406219,0.924475568158152,0.992688112826775
"gene-VARPA_RS01885",2240.2573723716,0.176632168279178,0.14498534493368,1.21827601513776,0.223119101405897,0.728887997217529
"gene-VARPA_RS04570",4914.09437160633,-0.0579828517495702,0.148129884584793,-0.391432504737959,0.695477569812323,0.952223787191857
"gene-VARPA_RS31720",33.3388095607559,0.0946576064232756,0.2973258350835,0.318363207141728,0.750209443918709,0.962261977772879
"gene-VARPA_RS12985",23157.4362009371,0.212028275758228,1.77014613887322,0.119780096740031,0.904657348915425,0.988936625585387
"gene-VARPA_RS06250",1626.7222758982,-0.0280500476013054,0.162929142817458,-0.172161021142375,0.863310940903123,0.982169047781004
"gene-VARPA_RS06795",861.489153791341,-0.246727791905601,0.216997383481745,-1.13700814243392,0.255534881807593,0.768902161842627
"gene-VARPA_RS05165",1165.21166895181,-0.042272235360092,0.175308003152705,-0.24113123531086,0.809453404623724,0.973585271501958
"gene-VARPA_RS19510",638.385964415158,-0.154954994106226,0.225815765942254,-0.686200954391516,0.492586396037726,0.901552394593485
"gene-VARPA_RS23055",15902.691808606,-0.981976560238134,0.423485261361724,-2.31879748797059,0.0204060194773354,0.258833909436162
"gene-VARPA_RS10250",2574.02097988721,0.139959048765606,0.106646573922299,1.31236329136628,0.189397586466738,0.695855204423594
"gene-VARPA_RS12735",1879.57670861366,-0.203994582276543,0.168417288798586,-1.21124490087537,0.225801558863741,0.729713429795534
"gene-VARPA_RS24030",830.884038307975,-0.377079679701123,0.252498667681236,-1.49339275000517,0.135334409629262,0.606620403930345
"gene-VARPA_RS30235",2452.05981706783,0.152102194240159,0.171362274614049,0.887606064886401,0.374752690151691,0.848722986951729
"gene-VARPA_RS20440",2168.90762985631,0.0403356786986939,0.102703474968206,0.392739181524098,0.694512128493947,0.952223787191857
"gene-VARPA_RS26260",551.093621885566,0.00234851633341952,0.120494405656002,0.0194906669785506,0.984449682302553,0.998388613649957
"gene-VARPA_RS30170",4052.45620766642,0.0334452860025369,0.217837265303793,0.153533354157263,0.877977689296559,0.985273854357094
"gene-VARPA_RS01155",5382.72965586201,0.310366854471082,0.146292928426119,2.12154379442765,0.0338760665611053,0.337304834651402
"gene-VARPA_RS25640",1561.24409810157,-0.833207118255507,0.291155819654545,-2.86172235624246,0.00421345831819549,0.108935076861844
"gene-VARPA_RS21325",7418.56579235778,-0.279485370441543,0.264302948990372,-1.05744325407328,0.290309339770322,0.798615609040811
"gene-VARPA_RS31650",41096.9953611106,0.0523102309437569,0.285932878403647,0.182945841121185,0.854840513813176,0.980846349806011
"gene-VARPA_RS07420",935.937329291804,-0.0597514030145571,0.157041843767158,-0.380480778760782,0.703588561959873,0.954364989060714
"gene-VARPA_RS04505",313.433100363431,-0.0648960268835196,0.206712434147417,-0.313943508774315,0.753563944472207,0.962961000020527
"gene-VARPA_RS04720",1075.56248040466,0.0215353932307452,0.189393579504438,0.113707092326436,0.909469990126844,0.989540869103389
"gene-VARPA_RS19175",1150.45337774913,0.284483929674445,0.129892348102035,2.19015156651856,0.0285132464750448,0.309737178633873
"gene-VARPA_RS28255",3305.5488273226,0.355775941968897,0.0888030155377567,4.00634978231827,6.16643116829657e-05,0.00700878893543746
"gene-VARPA_RS00510",5478.55133817484,0.0437848456441884,0.524597460430271,0.0834637011171888,0.933482838964982,0.993781252466819
"gene-VARPA_RS09265",691.845849235872,0.175166415968284,0.326265261978475,0.536883439279049,0.591348131009142,0.92421788798374
